,cosponsor_name,cosponsor_party,number
5695,Louie Gohmert,R,1208
5696,SAM JOHNSON,R,1208
5697,John Ratcliffe,R,1208
5698,Jeb Hensarling,R,1208
5699,JOE BARTON,R,1208
5700,JOHN CULBERSON,R,1208
5701,KEVIN BRADY,R,1208
5702,Al Green,D,1208
5703,Michael McCaul,R,1208
5704,K. Conaway,R,1208
5705,KAY GRANGER,R,1208
5706,WILLIAM THORNBERRY,R,1208
5707,Randy Weber,R,1208
5708,Vicente Gonzalez,D,1208
5709,Beto O'Rourke,D,1208
5710,Bill Flores,R,1208
5711,SHEILA JACKSON LEE,D,1208
5712,Jodey Arrington,R,1208
5713,Joaquin Castro,D,1208
5714,Pete Olson,R,1208
5715,Will Hurd,R,1208
5716,Kenny Marchant,R,1208
5717,Roger Williams,R,1208
5718,Michael Burgess,R,1208
5719,Blake Farenthold,R,1208
5720,GENE GREEN,D,1208
5721,John Carter,R,1208
5722,PETE SESSIONS,R,1208
5723,Marc Veasey,D,1208
5724,Filemon Vela,D,1208
5725,LLOYD DOGGETT,D,1208
5726,Brian Babin,R,1208
5727,Bob Casey,D,831
5728,ED ROYCE,R,535
5729,BRAD SHERMAN,D,535
5730,ANNA ESHOO,D,535
5731,Ann Wagner,R,535
5732,Ted Yoho,R,535
5733,ILEANA ROS-LEHTINEN,R,535
5734,Andy Biggs,R,535
5735,Ted Poe,R,535
5736,Mario Diaz-Balart,R,535
5737,Doug LaMalfa,R,535
5738,Gerald Connolly,D,535
5739,Gregg Harper,R,535
5740,Albio Sires,D,535
5741,ROBERT BRADY,D,535
5742,Dina Titus,D,535
5743,PETE SESSIONS,R,535
5744,Brian Fitzpatrick,R,535
5745,David Rouzer,R,535
5746,Mike Bishop,R,535
5747,Charles Fleischmann,R,535
5748,Mimi Walters,R,535
5749,Blake Farenthold,R,535
5750,Gus Bilirakis,R,535
5751,Thomas MacArthur,R,535
5752,Brendan Boyle,D,535
5753,Claudia Tenney,R,535
5754,JOHN SHIMKUS,R,535
5755,Lois Frankel,D,535
5756,F. SENSENBRENNER,R,535
5757,Stephen Knight,R,535
5758,Debbie Wasserman Schultz,D,535
5759,Brian Mast,R,535
5760,JOHN CONYERS,D,535
5761,Kevin Yoder,R,535
5762,Glenn Grothman,R,535
5763,MICHAEL CAPUANO,D,535
5764,Rob Bishop,R,535
5765,Leonard Lance,R,535
5766,Randy Weber,R,535
5767,Bonnie Watson Coleman,D,535
5768,CHRISTOPHER SMITH,R,535
5769,FRANK LOBIONDO,R,535
5770,Dennis Ross,R,535
5771,Trent Franks,R,535
5772,GENE GREEN,D,535
5773,ELEANOR NORTON,D,535
5774,Seth Moulton,D,535
5775,Kenny Marchant,R,535
5776,Dave Brat,R,535
5777,Lee Zeldin,R,535
5778,Carlos Curbelo,R,535
5779,Ted Budd,R,535
5780,Ron DeSantis,R,535
5781,Joe Wilson,R,535
5782,ZOE LOFGREN,D,535
5783,WM. CLAY,D,535
5784,Robin Kelly,D,535
5785,Don Bacon,R,535
5786,Paul Tonko,D,535
5787,FRANK PALLONE,D,535
5788,Todd Rokita,R,535
5789,Sean Maloney,D,535
5790,Madeleine Bordallo,D,535
5791,Robert Pittenger,R,535
5792,Pete Olson,R,535
5793,EDDIE JOHNSON,D,535
5794,SAM JOHNSON,R,535
5795,SHEILA JACKSON LEE,D,535
5796,Louie Gohmert,R,535
5797,Jared Polis,D,535
5798,Adriano Espaillat,D,535
5799,Steve King,R,535
5800,Steve Stivers,R,535
5801,Alexander Mooney,R,535
5802,ELIOT ENGEL,D,535
5803,Luke Messer,R,535
5804,Paul Cook,R,535
5805,John Curtis,R,535
5806,Donald Payne,D,535
5807,A. Ferguson,R,535
5808,Josh Gottheimer,D,535
5809,WM. CLAY,D,452
5810,Ann Wagner,R,452
5811,Vicky Hartzler,R,452
5812,Emanuel Cleaver,D,452
5813,SAM GRAVES,R,452
5814,Billy Long,R,452
5815,Jason Smith,R,452
5816,PETE SESSIONS,R,452
5817,Aumua Amata Radewagen,R,3656
5818,Louie Gohmert,R,294
5819,Randy Weber,R,294
5820,SHEILA JACKSON LEE,D,294
5821,LLOYD DOGGETT,D,294
5822,Marc Veasey,D,294
5823,Henry Cuellar,D,294
5824,Filemon Vela,D,294
5825,Vicente Gonzalez,D,294
5826,KAY GRANGER,R,294
5827,John Carter,R,294
5828,Blake Farenthold,R,294
5829,Kenny Marchant,R,294
5830,Roger Williams,R,294
5831,JOHN CULBERSON,R,294
5832,Michael McCaul,R,294
5833,GENE GREEN,D,294
5834,JOE BARTON,R,294
5835,K. Conaway,R,294
5836,Brian Babin,R,294
5837,John Ratcliffe,R,294
5838,Ted Poe,R,294
5839,Joaquin Castro,D,294
5840,WILLIAM THORNBERRY,R,294
5841,Michael Burgess,R,294
5842,Al Green,D,294
5843,SAM JOHNSON,R,294
5844,EDDIE JOHNSON,D,294
5845,Will Hurd,R,294
5846,Jeb Hensarling,R,294
5847,KEVIN BRADY,R,294
5848,LAMAR SMITH,R,294
5849,PETE SESSIONS,R,294
5850,Bill Flores,R,294
5851,Jodey Arrington,R,294
5852,Beto O'Rourke,D,294
5853,HAROLD ROGERS,R,4533
5854,John Yarmuth,D,4533
5855,Brett Guthrie,R,4533
5856,Thomas Massie,R,4533
5857,James Comer,R,4533
5858,Steve Cohen,D,3122
5859,Theodore Deutch,D,3122
5860,Seth Moulton,D,3122
5861,James Renacci,R,3122
5862,Carol Shea-Porter,D,3122
5863,Jenniffer Gonzalez-Colon,R,3122
5864,Jeff Denham,R,1725
5865,JAMES LANGEVIN,D,1725
5866,Martha McSally,R,1725
5867,Bill Johnson,R,1725
5868,Ryan Costello,R,1725
5869,Ann Kuster,D,1725
5870,Brian Higgins,D,1725
5871,Carol Shea-Porter,D,1725
5872,John Thune,R,96
5873,Jon Tester,D,96
5874,Angus King,I,96
5875,Charles Grassley,R,96
5876,Joni Ernst,R,96
5877,Al Franken,D,96
5878,Mike Rounds,R,96
5879,Claire McCaskill,D,96
5880,Claire McCaskill,D,1438
5881,Randy Weber,R,582
5882,KEVIN BRADY,R,582
5883,Steve King,R,582
5884,Blake Farenthold,R,582
5885,Michael McCaul,R,582
5886,JOHN CULBERSON,R,582
5887,Ted Yoho,R,582
5888,Kevin Cramer,R,582
5889,JOHN SHIMKUS,R,582
5890,Diane Black,R,582
5891,PETE SESSIONS,R,582
5892,Trent Franks,R,582
5893,ROBERT ADERHOLT,R,582
5894,Michael Burgess,R,582
5895,Henry Cuellar,D,582
5896,Beto O'Rourke,D,582
5897,Robert Pittenger,R,582
5898,Kyrsten Sinema,D,582
5899,GREGORY MEEKS,D,582
5900,Brenda Lawrence,D,582
5901,Roger Williams,R,582
5902,Al Green,D,582
5903,Kevin Yoder,R,582
5904,Pete Olson,R,582
5905,Mo Brooks,R,582
5906,A. McEachin,D,582
5907,JOE BARTON,R,582
5908,Tom O'Halleran,D,582
5909,Tom Emmer,R,582
5910,Susan Collins,R,534
5911,Charles Grassley,R,534
5912,CLARENCE NELSON,D,534
5913,JEFF FLAKE,R,534
5914,Joe Donnelly,D,534
5915,Marco Rubio,R,534
5916,Claire McCaskill,D,534
5917,Joni Ernst,R,534
5918,Amy Klobuchar,D,534
5919,Jeanne Shaheen,D,534
5920,Richard Blumenthal,D,534
5921,Elizabeth Warren,D,534
5922,Kamala Harris,D,534
5923,Catherine Cortez Masto,D,534
5924,Todd Young,R,534
5925,Mazie Hirono,D,534
5926,Al Franken,D,534
5927,Edward Markey,D,534
5928,Dan Sullivan,R,534
5929,Jeff Merkley,D,534
5930,Debbie Stabenow,D,534
5931,ORRIN HATCH,R,534
5932,Ted Cruz,R,534
5933,Richard Durbin,D,534
5934,Kirsten Gillibrand,D,534
5935,Robert Menendez,D,534
5936,Michael Bennet,D,534
5937,John Kennedy,R,534
5938,Chris Van Hollen,D,534
5939,BENNIE THOMPSON,D,4708
5940,John Katko,R,4708
5941,Clay Higgins,R,4708
5942,PETER KING,R,1892
5943,WILLIAM PASCRELL,D,1892
5944,David Reichert,R,1892
5945,Timothy Walz,D,1892
5946,C. A. Ruppersberger,D,1892
5947,John Rutherford,R,1892
5948,Brian Fitzpatrick,R,1892
5949,ROSA DELAURO,D,1892
5950,Elizabeth Esty,D,1892
5951,Raúl Grijalva,D,1892
5952,Steve Cohen,D,1892
5953,Ted Poe,R,1892
5954,Eric Swalwell,D,1892
5955,Blake Farenthold,R,1892
5956,James Renacci,R,1892
5957,Luke Messer,R,1892
5958,Jon Tester,D,117
5959,Donald Beyer,D,984
5960,Robert Scott,D,984
5961,Gerald Connolly,D,984
5962,Scott Taylor,R,984
5963,A. McEachin,D,984
5964,Kathy Castor,D,3759
5965,Michelle Lujan Grisham,D,3759
5966,Elise Stefanik,R,3759
5967,PETE SESSIONS,R,3759
5968,Luke Messer,R,3759
5969,JOHN LARSON,D,3759
5970,Lee Zeldin,R,3759
5971,ELEANOR NORTON,D,3759
5972,Debbie Dingell,D,3759
5973,Gerald Connolly,D,3759
5974,Yvette Clarke,D,3759
5975,Brian Higgins,D,3759
5976,Sean Maloney,D,3759
5977,Chellie Pingree,D,3759
5978,Jamie Raskin,D,3759
5979,ELIOT ENGEL,D,3759
5980,Jacklyn Rosen,D,3759
5981,RICHARD NOLAN,D,3759
5982,MICHAEL SIMPSON,R,3759
5983,Ryan Costello,R,3759
5984,Andre Carson,D,3759
5985,David McKinley,R,3759
5986,ZOE LOFGREN,D,3759
5987,COLLIN PETERSON,D,3759
5988,Mike Quigley,D,3759
5989,Emanuel Cleaver,D,3759
5990,JANICE SCHAKOWSKY,D,3759
5991,CAROLYN MALONEY,D,3759
5992,JAMES LANGEVIN,D,3759
5993,Grace Meng,D,3759
5994,Paul Tonko,D,3759
5995,Darin LaHood,R,3759
5996,Judy Chu,D,3759
5997,John Katko,R,3759
5998,Lois Frankel,D,3759
5999,Glenn Thompson,R,3759
6000,PETER KING,R,3759
6001,Hakeem Jeffries,D,3759
6002,Seth Moulton,D,3759
6003,Steve Stivers,R,3759
6004,LUCILLE ROYBAL-ALLARD,D,3759
6005,Jared Polis,D,3759
6006,Mark Takano,D,3759
6007,PETER DEFAZIO,D,3759
6008,Donald Norcross,D,3759
6009,Joe Wilson,R,3759
6010,MIKE DOYLE,D,3759
6011,Theodore Deutch,D,3759
6012,JOHN LEWIS,D,3759
6013,BETTY MCCOLLUM,D,3759
6014,Bradley Byrne,R,3759
6015,Derek Kilmer,D,3759
6016,Raúl Grijalva,D,3759
6017,James Renacci,R,3759
6018,Daniel Donovan,R,3759
6019,Paul Mitchell,R,3759
6020,Keith Ellison,D,3759
6021,Rodney Davis,R,3759
6022,Suzanne Bonamici,D,3759
6023,Ben Lujan,D,3759
6024,David Roe,R,3759
6025,Carol Shea-Porter,D,3759
6026,Linda Sánchez,D,3759
6027,Patrick Meehan,R,3759
6028,ROSA DELAURO,D,3759
6029,Bradley Schneider,D,3759
6030,Mike Bishop,R,3759
6031,Trey Hollingsworth,R,3759
6032,SHEILA JACKSON LEE,D,3759
6033,Kyrsten Sinema,D,3759
6034,Glenn Grothman,R,3759
6035,John Yarmuth,D,3759
6036,DON YOUNG,R,3759
6037,Kenny Marchant,R,3759
6038,GENE GREEN,D,3759
6039,Robin Kelly,D,3759
6040,Todd Rokita,R,3759
6041,Kevin Cramer,R,3759
6042,Raja Krishnamoorthi,D,3759
6043,RODNEY FRELINGHUYSEN,R,3759
6044,Cheri Bustos,D,3759
6045,Al Green,D,3759
6046,Joe Courtney,D,3759
6047,Denny Heck,D,3759
6048,Julia Brownley,D,3759
6049,GREG WALDEN,R,3759
6050,Markwayne Mullin,R,3759
6051,James Himes,D,3759
6052,Daniel Kildee,D,3759
6053,Ron Estes,R,3759
6054,ADAM SMITH,D,3759
6055,Earl Carter,R,3759
6056,Katherine Clark,D,3759
6057,Lisa Blunt Rochester,D,3759
6058,David Rouzer,R,3759
6059,Don Bacon,R,3759
6060,John Faso,R,3759
6061,Brian Mast,R,3759
6062,Tom Emmer,R,3759
6063,Elizabeth Esty,D,3759
6064,Bruce Poliquin,R,3759
6065,Scott Peters,D,3759
6066,Carlos Curbelo,R,3759
6067,Donald Beyer,D,3759
6068,Alan Lowenthal,D,3759
6069,Lynn Jenkins,R,3759
6070,JAMES MCGOVERN,D,3759
6071,David Cicilline,D,3759
6072,Diane Black,R,3759
6073,CHRISTOPHER SMITH,R,3759
6074,Kevin Yoder,R,3759
6075,Tony Cárdenas,D,3759
6076,Kathleen Rice,D,3759
6077,Dianne Feinstein,D,139
6078,John Cornyn,R,139
6079,Kirsten Gillibrand,D,139
6080,JEFF FLAKE,R,139
6081,Amy Klobuchar,D,139
6082,David Perdue,R,139
6083,Mike Lee,R,139
6084,Christopher Coons,D,139
6085,Mike Rounds,R,139
6086,John Kennedy,R,139
6087,Richard Durbin,D,139
6088,Ted Cruz,R,139
6089,Brett Guthrie,R,518
6090,Doris Matsui,D,518
6091,Charles Dent,R,518
6092,JOHN LEWIS,D,2611
6093,Bruce Westerman,R,2611
6094,Eric Crawford,R,2611
6095,EARL BLUMENAUER,D,699
6096,Paul Cook,R,381
6097,Mimi Walters,R,381
6098,DANA ROHRABACHER,R,381
6099,Doris Matsui,D,381
6100,Duncan Hunter,R,381
6101,Eric Swalwell,D,381
6102,ED ROYCE,R,381
6103,Doug LaMalfa,R,381
6104,David Valadao,R,381
6105,John Garamendi,D,381
6106,ZOE LOFGREN,D,381
6107,Linda Sánchez,D,381
6108,Tony Cárdenas,D,381
6109,Raul Ruiz,D,381
6110,Jackie Speier,D,381
6111,Jim Costa,D,381
6112,MIKE THOMPSON,D,381
6113,Jared Huffman,D,381
6114,ADAM SCHIFF,D,381
6115,Mark Takano,D,381
6116,Jeff Denham,R,381
6117,Devin Nunes,R,381
6118,Alan Lowenthal,D,381
6119,Kevin McCarthy,R,381
6120,DARRELL ISSA,R,381
6121,Stephen Knight,R,381
6122,KEN CALVERT,R,381
6123,Ted Lieu,D,381
6124,GRACE NAPOLITANO,D,381
6125,Judy Chu,D,381
6126,ANNA ESHOO,D,381
6127,Scott Peters,D,381
6128,LUCILLE ROYBAL-ALLARD,D,381
6129,Pete Aguilar,D,381
6130,Julia Brownley,D,381
6131,Karen Bass,D,381
6132,Norma Torres,D,381
6133,Mark DeSaulnier,D,381
6134,Jerry McNerney,D,381
6135,Ami Bera,D,381
6136,Juan Vargas,D,381
6137,Salud Carbajal,D,381
6138,Ro Khanna,D,381
6139,J. Correa,D,381
6140,BRAD SHERMAN,D,381
6141,FRANK PALLONE,D,2331
6142,Mark Meadows,R,2331
6143,Val Demings,D,2228
6144,Doug Collins,R,2228
6145,WILLIAM PASCRELL,D,2228
6146,David Reichert,R,2228
6147,Patrick Meehan,R,2228
6148,SAM GRAVES,R,2228
6149,Doug Lamborn,R,2228
6150,Paul Cook,R,2228
6151,Eric Swalwell,D,2228
6152,Evan Jenkins,R,2228
6153,Lloyd Smucker,R,2228
6154,Robin Kelly,D,2228
6155,Ann Wagner,R,2228
6156,Kyrsten Sinema,D,2228
6157,Ted Yoho,R,2228
6158,RON KIND,D,2228
6159,Todd Rokita,R,2228
6160,Steve Stivers,R,2228
6161,STEVE CHABOT,R,2228
6162,TIM RYAN,D,2228
6163,HAROLD ROGERS,R,2228
6164,Stephen Knight,R,2228
6165,Josh Gottheimer,D,2228
6166,Lou Barletta,R,2228
6167,JOHN CONYERS,D,2228
6168,Trey Hollingsworth,R,2228
6169,Ralph Norman,R,2228
6170,Lynn Jenkins,R,2228
6171,SHEILA JACKSON LEE,D,2228
6172,Carlos Curbelo,R,2228
6173,Seth Moulton,D,2228
6174,Mimi Walters,R,2228
6175,Brian Fitzpatrick,R,2142
6176,Barbara Comstock,R,2142
6177,TIM RYAN,D,2142
6178,Vern Buchanan,R,2142
6179,William Keating,D,2142
6180,Joseph Kennedy,D,2142
6181,Seth Moulton,D,2142
6182,Ann Kuster,D,2142
6183,Peter Welch,D,2142
6184,Jamie Raskin,D,2142
6185,Lisa Blunt Rochester,D,2142
6186,Thomas MacArthur,R,2142
6187,Donald Norcross,D,2142
6188,Brian Higgins,D,2142
6189,Katherine Clark,D,2142
6190,Carlos Curbelo,R,2142
6191,Raja Krishnamoorthi,D,2142
6192,Ro Khanna,D,2142
6193,Matt Cartwright,D,560
6194,Jody Hice,R,267
6195,SANFORD BISHOP,D,267
6196,ADAM SCHIFF,D,267
6197,Ruben Gallego,D,267
6198,Cedric Richmond,D,267
6199,Stacey Plaskett,D,267
6200,BENNIE THOMPSON,D,267
6201,G. K. Butterfield,D,267
6202,Jared Huffman,D,267
6203,ELEANOR NORTON,D,267
6204,Steve Cohen,D,267
6205,SHEILA JACKSON LEE,D,267
6206,SANDER LEVIN,D,267
6207,ALCEE HASTINGS,D,267
6208,BARBARA LEE,D,267
6209,ROBERT BRADY,D,267
6210,Robert Scott,D,267
6211,JAMES MCGOVERN,D,267
6212,Dina Titus,D,267
6213,John Yarmuth,D,267
6214,Marc Veasey,D,267
6215,ELIJAH CUMMINGS,D,267
6216,Gerald Connolly,D,267
6217,JOSE SERRANO,D,267
6218,Alma Adams,D,267
6219,Andre Carson,D,267
6220,Earl Carter,R,267
6221,Jared Polis,D,267
6222,Eric Swalwell,D,267
6223,Donald Payne,D,267
6224,Jason Smith,R,1927
6225,Alma Adams,D,1927
6226,Karen Bass,D,1927
6227,Joyce Beatty,D,1927
6228,Donald Beyer,D,1927
6229,SANFORD BISHOP,D,1927
6230,G. K. Butterfield,D,1927
6231,Andre Carson,D,1927
6232,Judy Chu,D,1927
6233,Yvette Clarke,D,1927
6234,JAMES CLYBURN,D,1927
6235,Steve Cohen,D,1927
6236,Gerald Connolly,D,1927
6237,JOHN CONYERS,D,1927
6238,ELIJAH CUMMINGS,D,1927
6239,DANNY DAVIS,D,1927
6240,ROSA DELAURO,D,1927
6241,Debbie Dingell,D,1927
6242,Marcia Fudge,D,1927
6243,Ruben Gallego,D,1927
6244,Al Green,D,1927
6245,Raúl Grijalva,D,1927
6246,ALCEE HASTINGS,D,1927
6247,ELEANOR NORTON,D,1927
6248,Anthony Brown,D,1927
6249,STENY HOYER,D,1927
6250,SHEILA JACKSON LEE,D,1927
6251,Hakeem Jeffries,D,1927
6252,EDDIE JOHNSON,D,1927
6253,Henry Johnson,D,1927
6254,JOHN LARSON,D,1927
6255,BARBARA LEE,D,1927
6256,JOHN LEWIS,D,1927
6257,Alan Lowenthal,D,1927
6258,JAMES MCGOVERN,D,1927
6259,GREGORY MEEKS,D,1927
6260,Gwen Moore,D,1927
6261,JERROLD NADLER,D,1927
6262,GRACE NAPOLITANO,D,1927
6263,Donald Payne,D,1927
6264,Mark Pocan,D,1927
6265,Jared Polis,D,1927
6266,Cedric Richmond,D,1927
6267,BOBBY RUSH,D,1927
6268,JOSE SERRANO,D,1927
6269,Terri Sewell,D,1927
6270,Robert Scott,D,1927
6271,BENNIE THOMPSON,D,1927
6272,Norma Torres,D,1927
6273,Michael Turner,R,1927
6274,Juan Vargas,D,1927
6275,Marc Veasey,D,1927
6276,Frederica Wilson,D,1927
6277,BETTY MCCOLLUM,D,1927
6278,Jared Huffman,D,1927
6279,Robin Kelly,D,1927
6280,Gregorio Sablan,D,1927
6281,CAROLYN MALONEY,D,1927
6282,Matt Cartwright,D,1927
6283,Dennis Ross,R,1927
6284,Niki Tsongas,D,1927
6285,Garret Graves,R,1927
6286,DAVID PRICE,D,1927
6287,Debbie Wasserman Schultz,D,1927
6288,Raul Ruiz,D,1927
6289,Scott Peters,D,1927
6290,Stacey Plaskett,D,1927
6291,Dwight Evans,D,1927
6292,Jamie Raskin,D,1927
6293,Val Demings,D,1927
6294,ZOE LOFGREN,D,1927
6295,A. McEachin,D,1927
6296,Amy Klobuchar,D,1766
6297,Dean Heller,R,1766
6298,Michael Bennet,D,1766
6299,ORRIN HATCH,R,1766
6300,Catherine Cortez Masto,D,1766
6301,Christopher Coons,D,1766
6302,Rob Portman,R,1766
6303,Richard Blumenthal,D,1766
6304,Ted Cruz,R,1766
6305,Richard Durbin,D,1766
6306,Dianne Feinstein,D,1766
6307,Charles Grassley,R,1766
6308,John Kennedy,R,1766
6309,Thomas Tillis,R,1766
6310,Roy Blunt,R,1766
6311,Maggie Hassan,D,1766
6312,Lisa Murkowski,R,1766
6313,Amy Klobuchar,D,1532
6314,CLARENCE NELSON,D,1532
6315,John Cornyn,R,1532
6316,Marco Rubio,R,1532
6317,Richard Blumenthal,D,1532
6318,Dean Heller,R,1532
6319,Elizabeth Warren,D,1393
6320,Thomas Tillis,R,1393
6321,CLARENCE NELSON,D,1393
6322,Tammy Duckworth,D,1393
6323,John Thune,R,1393
6324,Maggie Hassan,D,1393
6325,Jim Inhofe,R,1393
6326,Jeanne Shaheen,D,1393
6327,Dan Sullivan,R,1393
6328,Richard Blumenthal,D,1393
6329,Angus King,I,1393
6330,GREG WALDEN,R,1306
6331,Scott Taylor,R,1242
6332,A. McEachin,D,1242
6333,Robert Wittman,R,1242
6334,Donald Beyer,D,1242
6335,Barbara Comstock,R,1242
6336,Gerald Connolly,D,1242
6337,Cedric Richmond,D,1242
6338,G. K. Butterfield,D,1242
6339,ELIJAH CUMMINGS,D,1242
6340,ELEANOR NORTON,D,1242
6341,JOHN LEWIS,D,1242
6342,Robin Kelly,D,1242
6343,Raúl Grijalva,D,1242
6344,Gwen Moore,D,1242
6345,Dwight Evans,D,1242
6346,DANNY DAVIS,D,1242
6347,Jamie Raskin,D,1242
6348,Val Demings,D,1242
6349,EARL BLUMENAUER,D,1242
6350,Al Green,D,1242
6351,David Cicilline,D,1242
6352,Brian Higgins,D,1242
6353,Joyce Beatty,D,1242
6354,ALCEE HASTINGS,D,1242
6355,Jared Huffman,D,1242
6356,BARBARA LEE,D,1242
6357,Keith Ellison,D,1242
6358,Darren Soto,D,1242
6359,John Delaney,D,1242
6360,Bonnie Watson Coleman,D,1242
6361,DAVID PRICE,D,1242
6362,JAMES MCGOVERN,D,1242
6363,JOHN CONYERS,D,1242
6364,Emanuel Cleaver,D,1242
6365,LOUISE SLAUGHTER,D,1242
6366,Judy Chu,D,1242
6367,Scott Peters,D,1242
6368,SHEILA JACKSON LEE,D,1242
6369,Anthony Brown,D,1242
6370,JERROLD NADLER,D,1242
6371,Brenda Lawrence,D,1242
6372,CAROLYN MALONEY,D,1242
6373,Stephen Lynch,D,1242
6374,H. Griffith,R,1242
6375,ROBERT GOODLATTE,R,1242
6376,LUIS GUTIERREZ,D,1242
6377,Kathy Castor,D,1242
6378,GREGORY MEEKS,D,1242
6379,Al Lawson,D,1242
6380,Steve Cohen,D,1242
6381,RICHARD NOLAN,D,1242
6382,Donald Payne,D,1242
6383,Don Bacon,R,1242
6384,LAMAR SMITH,R,4661
6385,Neal Dunn,R,4661
6386,Roger Marshall,R,4661
6387,Mimi Walters,R,4661
6388,Adam Kinzinger,R,4661
6389,Kyrsten Sinema,D,4661
6390,CHRISTOPHER SMITH,R,4661
6391,Clay Higgins,R,4661
6392,John Thune,R,1536
6393,CLARENCE NELSON,D,1536
6394,John Cornyn,R,1536
6395,Marco Rubio,R,1536
6396,Richard Blumenthal,D,1536
6397,Dean Heller,R,1536
6398,Lisa Murkowski,R,2273
6399,William Keating,D,1370
6400,Brian Fitzpatrick,R,1370
6401,BENNIE THOMPSON,D,1370
6402,Filemon Vela,D,1370
6403,Clay Higgins,R,1370
6404,Daniel Donovan,R,1370
6405,Kristi Noem,R,1370
6406,John Katko,R,1370
6407,Paul Ryan,R,1
6408,SAM JOHNSON,R,1
6409,Devin Nunes,R,1
6410,PATRICK TIBERI,R,1
6411,David Reichert,R,1
6412,Peter Roskam,R,1
6413,Vern Buchanan,R,1
6414,Adrian Smith,R,1
6415,Lynn Jenkins,R,1
6416,Erik Paulsen,R,1
6417,Kenny Marchant,R,1
6418,Diane Black,R,1
6419,Tom Reed,R,1
6420,Mike Kelly,R,1
6421,James Renacci,R,1
6422,Patrick Meehan,R,1
6423,Kristi Noem,R,1
6424,George Holding,R,1
6425,Jason Smith,R,1
6426,Tom Rice,R,1
6427,David Schweikert,R,1
6428,Jackie Walorski,R,1
6429,Carlos Curbelo,R,1
6430,Mike Bishop,R,1
6431,James Lankford,R,1266
6432,CLARENCE NELSON,D,1266
6433,Jeanne Shaheen,D,1266
6434,ADAM SMITH,D,2810
6435,Jodey Arrington,R,3949
6436,Beto O'Rourke,D,3949
6437,Brad Wenstrup,R,3949
6438,Mike Gallagher,R,3949
6439,Kyrsten Sinema,D,3949
6440,CAROLYN MALONEY,D,3949
6441,DARRELL ISSA,R,3243
6442,Mark Meadows,R,3243
6443,Robin Kelly,D,3243
6444,Gerald Connolly,D,194
6445,Albio Sires,D,1679
6446,Brad Wenstrup,R,1545
6447,Jack Bergman,R,1545
6448,Julia Brownley,D,1545
6449,Carol Shea-Porter,D,1545
6450,Jackie Walorski,R,1545
6451,Ryan Costello,R,1545
6452,Gregorio Sablan,D,1545
6453,Mark Takano,D,1545
6454,Bruce Poliquin,R,1545
6455,Scott Peters,D,1545
6456,Elizabeth Esty,D,1545
6457,G. K. Butterfield,D,304
6458,Ann Wagner,R,304
6459,Jeff Duncan,R,304
6460,Marsha Blackburn,R,304
6461,Daniel Lipinski,D,304
6462,JANICE SCHAKOWSKY,D,304
6463,Jaime Beutler,R,304
6464,Stephen Knight,R,304
6465,LAMAR SMITH,R,304
6466,Tom Emmer,R,304
6467,Gus Bilirakis,R,304
6468,Ralph Abraham,R,304
6469,ELIJAH CUMMINGS,D,304
6470,Steve Cohen,D,304
6471,ALCEE HASTINGS,D,304
6472,Raul Ruiz,D,304
6473,Robin Kelly,D,304
6474,David Roe,R,304
6475,EARL BLUMENAUER,D,304
6476,David Young,R,304
6477,Kathleen Rice,D,304
6478,KEN CALVERT,R,304
6479,Chellie Pingree,D,304
6480,Cheri Bustos,D,304
6481,JAMES LANGEVIN,D,304
6482,Mark Meadows,R,3031
6483,ELEANOR NORTON,D,3031
6484,Gerald Connolly,D,3031
6485,Robert Wittman,R,3031
6486,Joyce Beatty,D,3031
6487,Gregorio Sablan,D,3031
6488,ZOE LOFGREN,D,3031
6489,Salud Carbajal,D,3031
6490,Susan Collins,R,920
6491,Patty Murray,D,920
6492,Richard Blumenthal,D,782
6493,Dean Heller,R,782
6494,Amy Klobuchar,D,782
6495,ORRIN HATCH,R,782
6496,Sheldon Whitehouse,D,782
6497,Christopher Coons,D,782
6498,Dianne Feinstein,D,782
6499,Charles Grassley,R,782
6500,Patrick Leahy,D,782
6501,Thomas Tillis,R,782
6502,Richard Durbin,D,782
6503,James Lankford,R,782
6504,John Kennedy,R,782
6505,Ted Cruz,R,782
6506,Steve Daines,R,504
6507,Amy Klobuchar,D,504
6508,Cory Gardner,R,504
6509,Andy Harris,R,2989
6510,C. A. Ruppersberger,D,2989
6511,Ryan Costello,R,2989
6512,Paul Gosar,R,2989
6513,CAROLYN MALONEY,D,2989
6514,Jamie Raskin,D,2989
6515,Raja Krishnamoorthi,D,2989
6516,Steve Russell,R,2989
6517,Stephen Lynch,D,2989
6518,Lloyd Smucker,R,2989
6519,Mike Bishop,R,2989
6520,Brian Fitzpatrick,R,2989
6521,BOBBY RUSH,D,2989
6522,Charles Dent,R,2989
6523,Barbara Comstock,R,2989
6524,Gwen Moore,D,2989
6525,Alexander Mooney,R,2989
6526,Patrick Meehan,R,2989
6527,Maria Cantwell,D,190
6528,Jon Tester,D,1617
6529,Ron Johnson,R,1617
6530,Claire McCaskill,D,1617
6531,Thomas Tillis,R,1617
6532,Heidi Heitkamp,D,1617
6533,Ted Cruz,R,1617
6534,Gary Palmer,R,1616
6535,PETE SESSIONS,R,1616
6536,Michael McCaul,R,1616
6537,STEVE CHABOT,R,1616
6538,Trent Franks,R,1616
